COLUMN_NAME	DATA_TYPE	TABLE_NAME	FILE	CATEGORY
status	varchar	pim.product_option_values	11_product_option_values.sql	status_workflow
updated_at	timestamp	pim.product_option_values	11_product_option_values.sql	temporal
updated_by	uuid	pim.product_option_values	11_product_option_values.sql	audit
available_quantity	decimal	pim.product_variants	12_product_variants.sql	amounts_numbers
barcode	varchar	pim.product_variants	12_product_variants.sql	uncategorized
cost_price	decimal	pim.product_variants	12_product_variants.sql	amounts_numbers
created_at	timestamp	pim.product_variants	12_product_variants.sql	temporal
created_by	uuid	pim.product_variants	12_product_variants.sql	audit
description	text	pim.product_variants	12_product_variants.sql	text_strings
height	decimal	pim.product_variants	12_product_variants.sql	uncategorized
id	uuid	pim.product_variants	12_product_variants.sql	identifiers
image_url	varchar	pim.product_variants	12_product_variants.sql	text_strings
is_deleted	boolean	pim.product_variants	12_product_variants.sql	booleans
length	decimal	pim.product_variants	12_product_variants.sql	uncategorized
name	varchar	pim.product_variants	12_product_variants.sql	text_strings
notes	text	pim.product_variants	12_product_variants.sql	uncategorized
option_values	json	pim.product_variants	12_product_variants.sql	uncategorized
price	decimal	pim.product_variants	12_product_variants.sql	uncategorized
product_id	uuid	pim.product_variants	12_product_variants.sql	identifiers
reserved_quantity	decimal	pim.product_variants	12_product_variants.sql	amounts_numbers
sku	varchar	pim.product_variants	12_product_variants.sql	uncategorized
status	varchar	pim.product_variants	12_product_variants.sql	status_workflow
stock_quantity	decimal	pim.product_variants	12_product_variants.sql	amounts_numbers
updated_at	timestamp	pim.product_variants	12_product_variants.sql	temporal
updated_by	uuid	pim.product_variants	12_product_variants.sql	audit
weight	decimal	pim.product_variants	12_product_variants.sql	uncategorized
width	decimal	pim.product_variants	12_product_variants.sql	uncategorized
created_at	timestamp	srm.promotions	12_promotions.sql	temporal
created_by	uuid	srm.promotions	12_promotions.sql	audit
customer_segment_id	uuid	srm.promotions	12_promotions.sql	identifiers
description	text	srm.promotions	12_promotions.sql	text_strings
discount_amount	decimal	srm.promotions	12_promotions.sql	amounts_numbers
discount_percent	decimal	srm.promotions	12_promotions.sql	uncategorized
end_date	date	srm.promotions	12_promotions.sql	temporal
id	uuid	srm.promotions	12_promotions.sql	identifiers
is_active	boolean	srm.promotions	12_promotions.sql	booleans
is_deleted	boolean	srm.promotions	12_promotions.sql	booleans
max_discount_amount	decimal	srm.promotions	12_promotions.sql	amounts_numbers
min_order_amount	decimal	srm.promotions	12_promotions.sql	amounts_numbers
priority	integer	srm.promotions	12_promotions.sql	status_workflow
product_id	uuid	srm.promotions	12_promotions.sql	identifiers
promotion_code	varchar	srm.promotions	12_promotions.sql	identifiers
promotion_name	varchar	srm.promotions	12_promotions.sql	text_strings
promotion_type	varchar	srm.promotions	12_promotions.sql	status_workflow
start_date	date	srm.promotions	12_promotions.sql	temporal
updated_at	timestamp	srm.promotions	12_promotions.sql	temporal
updated_by	uuid	srm.promotions	12_promotions.sql	audit
(target_type	other	crm.sales_targets	12_sales_targets.sql	status_workflow
(target_type	other	crm.sales_targets	12_sales_targets.sql	status_workflow
(target_type	other	crm.sales_targets	12_sales_targets.sql	status_workflow
actual_conversion_rate	decimal	crm.sales_targets	12_sales_targets.sql	amounts_numbers
actual_deals	integer	crm.sales_targets	12_sales_targets.sql	uncategorized
actual_leads	integer	crm.sales_targets	12_sales_targets.sql	uncategorized
actual_opportunities	integer	crm.sales_targets	12_sales_targets.sql	uncategorized
actual_revenue	decimal	crm.sales_targets	12_sales_targets.sql	uncategorized
created_at	timestamp	crm.sales_targets	12_sales_targets.sql	temporal
created_by	uuid	crm.sales_targets	12_sales_targets.sql	audit
currency	varchar	crm.sales_targets	12_sales_targets.sql	uncategorized
deals_achievement_rate	decimal	crm.sales_targets	12_sales_targets.sql	amounts_numbers
description	text	crm.sales_targets	12_sales_targets.sql	text_strings
employee_id	uuid	crm.sales_targets	12_sales_targets.sql	identifiers
end_date	date	crm.sales_targets	12_sales_targets.sql	temporal
id	uuid	crm.sales_targets	12_sales_targets.sql	identifiers
is_deleted	boolean	crm.sales_targets	12_sales_targets.sql	booleans
month	integer	crm.sales_targets	12_sales_targets.sql	uncategorized
name	varchar	crm.sales_targets	12_sales_targets.sql	text_strings
notes	text	crm.sales_targets	12_sales_targets.sql	uncategorized
period_type	varchar	crm.sales_targets	12_sales_targets.sql	status_workflow
quarter	integer	crm.sales_targets	12_sales_targets.sql	uncategorized
revenue_achievement_rate	decimal	crm.sales_targets	12_sales_targets.sql	amounts_numbers
start_date	date	crm.sales_targets	12_sales_targets.sql	temporal
status	varchar	crm.sales_targets	12_sales_targets.sql	status_workflow
target_code	varchar	crm.sales_targets	12_sales_targets.sql	identifiers
target_conversion_rate	decimal	crm.sales_targets	12_sales_targets.sql	amounts_numbers
target_deals	integer	crm.sales_targets	12_sales_targets.sql	uncategorized
target_leads	integer	crm.sales_targets	12_sales_targets.sql	uncategorized
target_opportunities	integer	crm.sales_targets	12_sales_targets.sql	uncategorized
target_revenue	decimal	crm.sales_targets	12_sales_targets.sql	uncategorized
target_type	varchar	crm.sales_targets	12_sales_targets.sql	status_workflow
team_id	uuid	crm.sales_targets	12_sales_targets.sql	identifiers
updated_at	timestamp	crm.sales_targets	12_sales_targets.sql	temporal
updated_by	uuid	crm.sales_targets	12_sales_targets.sql	audit
year	integer	crm.sales_targets	12_sales_targets.sql	uncategorized
auto_update	boolean	crm.customer_segments	13_customer_segments.sql	uncategorized
created_at	timestamp	crm.customer_segments	13_customer_segments.sql	temporal
created_by	uuid	crm.customer_segments	13_customer_segments.sql	audit
criteria	json	crm.customer_segments	13_customer_segments.sql	uncategorized
description	text	crm.customer_segments	13_customer_segments.sql	text_strings
id	uuid	crm.customer_segments	13_customer_segments.sql	identifiers
is_deleted	boolean	crm.customer_segments	13_customer_segments.sql	booleans
is_dynamic	boolean	crm.customer_segments	13_customer_segments.sql	booleans
last_calculated_at	timestamp	crm.customer_segments	13_customer_segments.sql	temporal
member_count	integer	crm.customer_segments	13_customer_segments.sql	amounts_numbers
name	varchar	crm.customer_segments	13_customer_segments.sql	text_strings
notes	text	crm.customer_segments	13_customer_segments.sql	uncategorized
owner_id	uuid	crm.customer_segments	13_customer_segments.sql	identifiers,relations
segment_code	varchar	crm.customer_segments	13_customer_segments.sql	identifiers
segment_type	varchar	crm.customer_segments	13_customer_segments.sql	status_workflow
status	varchar	crm.customer_segments	13_customer_segments.sql	status_workflow
update_frequency	varchar	crm.customer_segments	13_customer_segments.sql	uncategorized
updated_at	timestamp	crm.customer_segments	13_customer_segments.sql	temporal
updated_by	uuid	crm.customer_segments	13_customer_segments.sql	audit
code	varchar	pim.product_units	13_product_units.sql	identifiers
created_at	timestamp	pim.product_units	13_product_units.sql	temporal
created_by	uuid	pim.product_units	13_product_units.sql	audit
description	text	pim.product_units	13_product_units.sql	text_strings
id	uuid	pim.product_units	13_product_units.sql	identifiers
is_deleted	boolean	pim.product_units	13_product_units.sql	booleans
name	varchar	pim.product_units	13_product_units.sql	text_strings
name_en	varchar	pim.product_units	13_product_units.sql	uncategorized
notes	text	pim.product_units	13_product_units.sql	uncategorized
status	varchar	pim.product_units	13_product_units.sql	status_workflow
symbol	varchar	pim.product_units	13_product_units.sql	uncategorized
unit_type	varchar	pim.product_units	13_product_units.sql	status_workflow
updated_at	timestamp	pim.product_units	13_product_units.sql	temporal
updated_by	uuid	pim.product_units	13_product_units.sql	audit
applied_at	timestamp	srm.promotion_usage	13_promotion_usage.sql	temporal
created_at	timestamp	srm.promotion_usage	13_promotion_usage.sql	temporal
created_by	uuid	srm.promotion_usage	13_promotion_usage.sql	audit
discount_applied	decimal	srm.promotion_usage	13_promotion_usage.sql	uncategorized
discount_percentage	decimal	srm.promotion_usage	13_promotion_usage.sql	amounts_numbers
id	uuid	srm.promotion_usage	13_promotion_usage.sql	identifiers
promotion_id	uuid	srm.promotion_usage	13_promotion_usage.sql	identifiers
sales_order_id	uuid	srm.promotion_usage	13_promotion_usage.sql	identifiers
sales_order_item_id	uuid	srm.promotion_usage	13_promotion_usage.sql	identifiers
assigned_by	uuid	crm.customer_segment_members	14_customer_segment_members.sql	audit
assigned_date	date	crm.customer_segment_members	14_customer_segment_members.sql	temporal
assignment_type	varchar	crm.customer_segment_members	14_customer_segment_members.sql	status_workflow
created_at	timestamp	crm.customer_segment_members	14_customer_segment_members.sql	temporal
created_by	uuid	crm.customer_segment_members	14_customer_segment_members.sql	audit
id	uuid	crm.customer_segment_members	14_customer_segment_members.sql	identifiers
is_active	boolean	crm.customer_segment_members	14_customer_segment_members.sql	booleans
notes	text	crm.customer_segment_members	14_customer_segment_members.sql	uncategorized
partner_id	uuid	crm.customer_segment_members	14_customer_segment_members.sql	identifiers
segment_id	uuid	crm.customer_segment_members	14_customer_segment_members.sql	identifiers
updated_at	timestamp	crm.customer_segment_members	14_customer_segment_members.sql	temporal
updated_by	uuid	crm.customer_segment_members	14_customer_segment_members.sql	audit
conversion_rate	decimal	pim.product_unit_conversions	14_product_unit_conversions.sql	amounts_numbers
created_at	timestamp	pim.product_unit_conversions	14_product_unit_conversions.sql	temporal
created_by	uuid	pim.product_unit_conversions	14_product_unit_conversions.sql	audit
description	text	pim.product_unit_conversions	14_product_unit_conversions.sql	text_strings
from_unit_id	uuid	pim.product_unit_conversions	14_product_unit_conversions.sql	identifiers,relations
id	uuid	pim.product_unit_conversions	14_product_unit_conversions.sql	identifiers
is_default	boolean	pim.product_unit_conversions	14_product_unit_conversions.sql	booleans
is_deleted	boolean	pim.product_unit_conversions	14_product_unit_conversions.sql	booleans
notes	text	pim.product_unit_conversions	14_product_unit_conversions.sql	uncategorized
product_id	uuid	pim.product_unit_conversions	14_product_unit_conversions.sql	identifiers
status	varchar	pim.product_unit_conversions	14_product_unit_conversions.sql	status_workflow
to_unit_id	uuid	pim.product_unit_conversions	14_product_unit_conversions.sql	identifiers,relations
updated_at	timestamp	pim.product_unit_conversions	14_product_unit_conversions.sql	temporal
updated_by	uuid	pim.product_unit_conversions	14_product_unit_conversions.sql	audit
(response_score	other	crm.customer_surveys	15_customer_surveys.sql	uncategorized
(response_score	other	crm.customer_surveys	15_customer_surveys.sql	uncategorized
(response_score	other	crm.customer_surveys	15_customer_surveys.sql	uncategorized
contact_id	uuid	crm.customer_surveys	15_customer_surveys.sql	identifiers
created_at	timestamp	crm.customer_surveys	15_customer_surveys.sql	temporal
created_by	uuid	crm.customer_surveys	15_customer_surveys.sql	audit
id	uuid	crm.customer_surveys	15_customer_surveys.sql	identifiers
is_anonymous	boolean	crm.customer_surveys	15_customer_surveys.sql	booleans
is_deleted	boolean	crm.customer_surveys	15_customer_surveys.sql	booleans
lead_id	uuid	crm.customer_surveys	15_customer_surveys.sql	identifiers
notes	text	crm.customer_surveys	15_customer_surveys.sql	uncategorized
opportunity_id	uuid	crm.customer_surveys	15_customer_surveys.sql	identifiers
partner_id	uuid	crm.customer_surveys	15_customer_surveys.sql	identifiers
question	text	crm.customer_surveys	15_customer_surveys.sql	uncategorized
response_date	timestamp	crm.customer_surveys	15_customer_surveys.sql	temporal
response_score	integer	crm.customer_surveys	15_customer_surveys.sql	uncategorized
response_text	text	crm.customer_surveys	15_customer_surveys.sql	uncategorized
send_channel	varchar	crm.customer_surveys	15_customer_surveys.sql	uncategorized
sent_by	uuid	crm.customer_surveys	15_customer_surveys.sql	audit
sent_date	date	crm.customer_surveys	15_customer_surveys.sql	temporal
sentiment	varchar	crm.customer_surveys	15_customer_surveys.sql	uncategorized
so_id	uuid	crm.customer_surveys	15_customer_surveys.sql	identifiers
status	varchar	crm.customer_surveys	15_customer_surveys.sql	status_workflow
survey_code	varchar	crm.customer_surveys	15_customer_surveys.sql	identifiers
survey_type	varchar	crm.customer_surveys	15_customer_surveys.sql	status_workflow
survey_type	other	crm.customer_surveys	15_customer_surveys.sql	status_workflow
survey_type	other	crm.customer_surveys	15_customer_surveys.sql	status_workflow
survey_type	other	crm.customer_surveys	15_customer_surveys.sql	status_workflow
updated_at	timestamp	crm.customer_surveys	15_customer_surveys.sql	temporal
updated_by	uuid	crm.customer_surveys	15_customer_surveys.sql	audit
created_at	timestamp	pim.product_relations	15_product_relations.sql	temporal
created_by	uuid	pim.product_relations	15_product_relations.sql	audit
description	text	pim.product_relations	15_product_relations.sql	text_strings
display_order	integer	pim.product_relations	15_product_relations.sql	uncategorized
id	uuid	pim.product_relations	15_product_relations.sql	identifiers
is_deleted	boolean	pim.product_relations	15_product_relations.sql	booleans
notes	text	pim.product_relations	15_product_relations.sql	uncategorized
product_id	uuid	pim.product_relations	15_product_relations.sql	identifiers
quantity	decimal	pim.product_relations	15_product_relations.sql	uncategorized
related_product_id	uuid	pim.product_relations	15_product_relations.sql	identifiers
relation_type	varchar	pim.product_relations	15_product_relations.sql	status_workflow
status	varchar	pim.product_relations	15_product_relations.sql	status_workflow
updated_at	timestamp	pim.product_relations	15_product_relations.sql	temporal
updated_by	uuid	pim.product_relations	15_product_relations.sql	audit
body_html	text	crm.email_templates	16_email_templates.sql	uncategorized
body_text	text	crm.email_templates	16_email_templates.sql	uncategorized
category	varchar	crm.email_templates	16_email_templates.sql	uncategorized
created_at	timestamp	crm.email_templates	16_email_templates.sql	temporal
created_by	uuid	crm.email_templates	16_email_templates.sql	audit
default_attachments	json	crm.email_templates	16_email_templates.sql	uncategorized
description	text	crm.email_templates	16_email_templates.sql	text_strings
from_email	varchar	crm.email_templates	16_email_templates.sql	text_strings,relations
from_name	varchar	crm.email_templates	16_email_templates.sql	text_strings,relations
id	uuid	crm.email_templates	16_email_templates.sql	identifiers
is_deleted	boolean	crm.email_templates	16_email_templates.sql	booleans
last_used_at	timestamp	crm.email_templates	16_email_templates.sql	temporal
name	varchar	crm.email_templates	16_email_templates.sql	text_strings
